Регион,Год,Месяц,Поездки,Месяц_номер,Дата,is_outlier,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,месяц,квартал,год,день_года,is_holiday_month,season
Ярославская область,2025,январь,105718.0,1,2025-01-01,False,1233384.0,912876.0,399646.0,1117937.0,817810.0,765020.0,730013.5833333334,1,1,2025,1,1,зима
Ярославская область,2025,январь-февраль,198531.0,2,2025-02-01,False,105718.0,1114328.0,538882.0,1472845.0,512544.3333333333,708294.8333333334,623820.75,2,1,2025,32,1,зима
Ярославская область,2025,январь-март,295328.0,3,2025-03-01,False,198531.0,1233384.0,684932.0,1733399.0,199859.0,643360.8333333334,503981.5,3,1,2025,60,1,весна
Ярославская область,2025,январь-апрель,425380.0,4,2025-04-01,False,295328.0,105718.0,912876.0,94034.0,306413.0,562111.5,531593.6666666666,4,2,2025,91,0,весна
Ярославская область,2025,январь-май,591499.0,5,2025-05-01,False,425380.0,198531.0,1114328.0,183843.0,437402.3333333333,474973.3333333333,565565.0,5,2,2025,121,1,весна
Ярославская область,2025,январь-июнь,796801.0,6,2025-06-01,False,591499.0,295328.0,1233384.0,286276.0,604560.0,402209.5,608108.75,6,2,2025,152,0,лето
Ярославская область,2025,январь-июль,1232748.0,7,2025-07-01,False,796801.0,425380.0,105718.0,399646.0,873682.6666666666,590047.8333333334,677533.9166666666,7,3,2025,182,0,лето
Ярославская область,2025,январь-август,1655230.0,8,2025-08-01,False,1232748.0,591499.0,198531.0,538882.0,1228259.6666666667,832831.0,770562.9166666666,8,3,2025,213,0,лето
Ярославская область,2025,январь-сентябрь,1903033.0,9,2025-09-01,False,1655230.0,796801.0,295328.0,684932.0,1597003.6666666667,1100781.8333333333,872071.3333333334,9,3,2025,244,0,осень
г.Москва,2022,январь,1338665.0,1,2022-01-01,False,,,,,1338665.0,1338665.0,1338665.0,1,1,2022,1,1,зима
г.Москва,2022,январь-февраль,2585971.0,2,2022-02-01,False,1338665.0,,,,1962318.0,1962318.0,1962318.0,2,1,2022,32,1,зима
г.Москва,2022,январь-март,3741632.0,3,2022-03-01,False,2585971.0,,,,2555422.6666666665,2555422.6666666665,2555422.6666666665,3,1,2022,60,1,весна
г.Москва,2022,январь-апрель,4896532.0,4,2022-04-01,False,3741632.0,1338665.0,,,3741378.3333333335,3140700.0,3140700.0,4,2,2022,91,0,весна
г.Москва,2022,январь-май,6154709.0,5,2022-05-01,False,4896532.0,2585971.0,,,4930957.666666667,3743501.8,3743501.8,5,2,2022,121,1,весна
г.Москва,2022,январь-июнь,7519750.0,6,2022-06-01,False,6154709.0,3741632.0,,,6190330.333333333,4372876.5,4372876.5,6,2,2022,152,0,лето
г.Москва,2022,январь-июль,8789247.0,7,2022-07-01,False,7519750.0,4896532.0,1338665.0,,7487902.0,5614640.166666667,5003786.571428572,7,3,2022,182,0,лето
г.Москва,2022,январь-август,10007959.0,8,2022-08-01,False,8789247.0,6154709.0,2585971.0,,8772318.666666666,6851638.166666667,5629308.125,8,3,2022,213,0,лето
г.Москва,2022,январь-сентябрь,11134228.0,9,2022-09-01,False,10007959.0,7519750.0,3741632.0,,9977144.666666666,8083737.5,6240965.888888889,9,3,2022,244,0,осень
г.Москва,2022,январь-октябрь*,12179617.0,10,2022-10-01,False,11134228.0,8789247.0,4896532.0,,11107268.0,9297585.0,6834831.0,10,4,2022,274,0,осень
г.Москва,2022,январь-ноябрь*,13201864.0,11,2022-11-01,False,12179617.0,10007959.0,6154709.0,,12171903.0,10472110.833333334,7413652.181818182,11,4,2022,305,0,осень
г.Москва,2022,январь-декабрь*,14283921.0,12,2022-12-01,False,13201864.0,11134228.0,7519750.0,,13221800.666666666,11599472.666666666,7986174.583333333,12,4,2022,335,1,зима
г.Москва,2023,январь,1267992.0,1,2023-01-01,False,14283921.0,12179617.0,8789247.0,1338665.0,9584592.333333334,10345930.166666666,7980285.166666667,1,1,2023,1,1,зима
г.Москва,2023,январь-февраль,2464959.0,2,2023-02-01,False,1267992.0,13201864.0,10007959.0,2585971.0,6005624.0,9088763.5,7970200.833333333,2,1,2023,32,1,зима
г.Москва,2023,январь-март,3827399.0,3,2023-03-01,False,2464959.0,14283921.0,11134228.0,3741632.0,2520116.6666666665,7870958.666666667,7977348.083333333,3,1,2023,60,1,весна
г.Москва,2023,январь-апрель,5416602.0,4,2023-04-01,False,3827399.0,1267992.0,12179617.0,4896532.0,3902986.6666666665,6743789.5,8020687.25,4,2,2023,91,0,весна
г.Москва,2023,январь-май,7051603.0,5,2023-05-01,False,5416602.0,2464959.0,13201864.0,6154709.0,5431868.0,5718746.0,8095428.416666667,5,2,2023,121,1,весна
г.Москва,2023,январь-июнь,8781242.0,6,2023-06-01,False,7051603.0,3827399.0,14283921.0,7519750.0,7083149.0,4801632.833333333,8200552.75,6,2,2023,152,0,лето
г.Москва,2023,январь-июль,10654984.0,7,2023-07-01,False,8781242.0,5416602.0,1267992.0,8789247.0,8829276.333333334,6366131.5,8356030.833333333,7,3,2023,182,0,лето
г.Москва,2023,январь-август,12619468.0,8,2023-08-01,False,10654984.0,7051603.0,2464959.0,10007959.0,10685231.333333334,8058549.666666667,8573656.583333334,8,3,2023,213,0,лето
г.Москва,2023,январь-сентябрь,14466906.0,9,2023-09-01,False,12619468.0,8781242.0,3827399.0,11134228.0,12580452.666666666,9831800.833333334,8851379.75,9,3,2023,244,0,осень
г.Москва,2024,январь,1621544.0,1,2024-01-01,False,14466906.0,10654984.0,5416602.0,12179617.0,9569306.0,9199291.166666666,7971540.333333333,1,1,2024,1,1,зима
г.Москва,2024,январь-февраль,3178335.0,2,2024-02-01,False,1621544.0,12619468.0,7051603.0,13201864.0,6422261.666666667,8553746.5,7136246.25,2,1,2024,32,1,зима
г.Москва,2024,январь-март,4753661.0,3,2024-03-01,False,3178335.0,14466906.0,8781242.0,14283921.0,3184513.3333333335,7882483.0,6342057.916666667,3,1,2024,61,1,весна
г.Москва,2024,январь-апрель,6530428.0,4,2024-04-01,False,4753661.0,1621544.0,10654984.0,1267992.0,4820808.0,7195057.0,6780594.25,4,2,2024,92,0,весна
г.Москва,2024,январь-май,8339340.0,5,2024-05-01,False,6530428.0,3178335.0,12619468.0,2464959.0,6541143.0,6481702.333333333,7270126.0,5,2,2024,122,1,весна
г.Москва,2024,январь-июнь,10281743.0,6,2024-06-01,False,8339340.0,4753661.0,14466906.0,3827399.0,8383837.0,5784175.166666667,7807988.0,6,2,2024,153,0,лето
г.Москва,2024,январь-июль,12178912.0,7,2024-07-01,False,10281743.0,6530428.0,1621544.0,5416602.0,10266665.0,7543736.5,8371513.833333333,7,3,2024,183,0,лето
г.Москва,2024,январь-август,14100187.0,8,2024-08-01,False,12178912.0,8339340.0,3178335.0,7051603.0,12186947.333333334,9364045.166666666,8958895.833333334,8,3,2024,214,0,лето
г.Москва,2024,январь-сентябрь,15770690.0,9,2024-09-01,False,14100187.0,10281743.0,4753661.0,8781242.0,14016596.333333334,11200216.666666666,9541349.833333334,9,3,2024,245,0,осень
г.Москва,2025,январь,1357389.0,1,2025-01-01,False,15770690.0,12178912.0,6530428.0,10654984.0,10409422.0,10338043.5,8766550.25,1,1,2025,1,1,зима
г.Москва,2025,январь-февраль,2609283.0,2,2025-02-01,False,1357389.0,14100187.0,8339340.0,12619468.0,6579120.666666667,9383034.0,7932368.166666667,2,1,2025,32,1,зима
г.Москва,2025,январь-март,3998868.0,3,2025-03-01,False,2609283.0,15770690.0,10281743.0,14466906.0,2655180.0,8335888.166666667,7060031.666666667,3,1,2025,60,1,весна
г.Москва,2025,январь-апрель,5805610.0,4,2025-04-01,False,3998868.0,1357389.0,12178912.0,1621544.0,4137920.3333333335,7273671.166666667,7408703.833333333,4,2,2025,91,0,весна
г.Москва,2025,январь-май,7702199.0,5,2025-05-01,False,5805610.0,2609283.0,14100187.0,3178335.0,5835559.0,6207339.833333333,7785692.5,5,2,2025,121,1,весна
г.Москва,2025,январь-июнь,9615399.0,6,2025-06-01,False,7702199.0,3998868.0,15770690.0,4753661.0,7707736.0,5181458.0,8190837.333333333,6,2,2025,152,0,лето
г.Москва,2025,январь-июль,11557797.0,7,2025-07-01,False,9615399.0,5805610.0,1357389.0,6530428.0,9625131.666666666,6881526.0,8609784.75,7,3,2025,182,0,лето
г.Москва,2025,январь-август,13520109.0,8,2025-08-01,False,11557797.0,7702199.0,2609283.0,8339340.0,11564435.0,8699997.0,9041515.5,8,3,2025,213,0,лето
г.Москва,2025,январь-сентябрь,15304832.0,9,2025-09-01,False,13520109.0,9615399.0,3998868.0,10281743.0,13460912.666666666,10584324.333333334,9460106.25,9,3,2025,244,0,осень
г.Санкт-Петербург,2022,январь,569559.0,1,2022-01-01,False,,,,,569559.0,569559.0,569559.0,1,1,2022,1,1,зима
г.Санкт-Петербург,2022,январь-февраль,1006033.0,2,2022-02-01,False,569559.0,,,,787796.0,787796.0,787796.0,2,1,2022,32,1,зима
г.Санкт-Петербург,2022,январь-март,1516359.0,3,2022-03-01,False,1006033.0,,,,1030650.3333333334,1030650.3333333334,1030650.3333333334,3,1,2022,60,1,весна
г.Санкт-Петербург,2022,январь-апрель,2308887.0,4,2022-04-01,False,1516359.0,569559.0,,,1610426.3333333333,1350209.5,1350209.5,4,2,2022,91,0,весна
г.Санкт-Петербург,2022,январь-май,3080828.0,5,2022-05-01,False,2308887.0,1006033.0,,,2302024.6666666665,1696333.2,1696333.2,5,2,2022,121,1,весна
г.Санкт-Петербург,2022,январь-июнь,4119119.0,6,2022-06-01,False,3080828.0,1516359.0,,,3169611.3333333335,2100130.8333333335,2100130.8333333335,6,2,2022,152,0,лето
г.Санкт-Петербург,2022,январь-июль,5098766.0,7,2022-07-01,False,4119119.0,2308887.0,569559.0,,4099571.0,2854998.6666666665,2528507.285714286,7,3,2022,182,0,лето
г.Санкт-Петербург,2022,январь-август,5888678.0,8,2022-08-01,False,5098766.0,3080828.0,1006033.0,,5035521.0,3668772.8333333335,2948528.625,8,3,2022,213,0,лето
г.Санкт-Петербург,2022,январь-сентябрь,6446914.0,9,2022-09-01,False,5888678.0,4119119.0,1516359.0,,5811452.666666667,4490532.0,3337238.111111111,9,3,2022,244,0,осень
г.Санкт-Петербург,2022,январь-октябрь*,7033844.0,10,2022-10-01,False,6446914.0,5098766.0,2308887.0,,6456478.666666667,5278024.833333333,3706898.7,10,4,2022,274,0,осень
г.Санкт-Петербург,2022,январь-ноябрь*,7620600.0,11,2022-11-01,False,7033844.0,5888678.0,3080828.0,,7033786.0,6034653.5,4062689.727272727,11,4,2022,305,0,осень
г.Санкт-Петербург,2022,январь-декабрь*,8129585.0,12,2022-12-01,False,7620600.0,6446914.0,4119119.0,,7594676.333333333,6703064.5,4401597.666666667,12,4,2022,335,1,зима
г.Санкт-Петербург,2023,январь,683953.0,1,2023-01-01,False,8129585.0,7033844.0,5098766.0,569559.0,5478046.0,5967262.333333333,4411130.5,1,1,2023,1,1,зима
г.Санкт-Петербург,2023,январь-февраль,1349441.0,2,2023-02-01,False,683953.0,7620600.0,5888678.0,1006033.0,3387659.6666666665,5210722.833333333,4439747.833333333,2,1,2023,32,1,зима
г.Санкт-Петербург,2023,январь-март,2173116.0,3,2023-03-01,False,1349441.0,8129585.0,6446914.0,1516359.0,1402170.0,4498423.166666667,4494477.583333333,3,1,2023,60,1,весна
г.Санкт-Петербург,2023,январь-апрель,2798865.0,4,2023-04-01,False,2173116.0,683953.0,7033844.0,2308887.0,2107140.6666666665,3792593.3333333335,4535309.083333333,4,2,2023,91,0,весна
г.Санкт-Петербург,2023,январь-май,3507802.0,5,2023-05-01,False,2798865.0,1349441.0,7620600.0,3080828.0,2826594.3333333335,3107127.0,4570890.25,5,2,2023,121,1,весна
г.Санкт-Петербург,2023,январь-июнь,4363570.0,6,2023-06-01,False,3507802.0,2173116.0,8129585.0,4119119.0,3556745.6666666665,2479457.8333333335,4591261.166666667,6,2,2023,152,0,лето
г.Санкт-Петербург,2023,январь-июль,5554320.0,7,2023-07-01,False,4363570.0,2798865.0,683953.0,5098766.0,4475230.666666667,3291185.6666666665,4629224.0,7,3,2023,182,0,лето
г.Санкт-Петербург,2023,январь-август,6853152.0,8,2023-08-01,False,5554320.0,3507802.0,1349441.0,5888678.0,5590347.333333333,4208470.833333333,4709596.833333333,8,3,2023,213,0,лето
г.Санкт-Петербург,2023,январь-сентябрь,7926519.0,9,2023-09-01,False,6853152.0,4363570.0,2173116.0,6446914.0,6777997.0,5167371.333333333,4832897.25,9,3,2023,244,0,осень
г.Санкт-Петербург,2024,январь,810224.0,1,2024-01-01,False,7926519.0,5554320.0,2798865.0,7033844.0,5196631.666666667,4835931.166666667,4314262.25,1,1,2024,1,1,зима
г.Санкт-Петербург,2024,январь-февраль,1559656.0,2,2024-02-01,False,810224.0,6853152.0,3507802.0,7620600.0,3432133.0,4511240.166666667,3809183.5833333335,2,1,2024,32,1,зима
г.Санкт-Петербург,2024,январь-март,2459440.0,3,2024-03-01,False,1559656.0,7926519.0,4363570.0,8129585.0,1609773.3333333333,4193885.1666666665,3336671.5,3,1,2024,61,1,весна
г.Санкт-Петербург,2024,январь-апрель,3572271.0,4,2024-04-01,False,2459440.0,810224.0,5554320.0,683953.0,2530455.6666666665,3863543.6666666665,3577364.6666666665,4,2,2024,92,0,весна
г.Санкт-Петербург,2024,январь-май,4781979.0,5,2024-05-01,False,3572271.0,1559656.0,6853152.0,1349441.0,3604563.3333333335,3518348.1666666665,3863409.5,5,2,2024,122,1,весна
